CustomerID,SubscriptionType,MonthlyCharges,ContractEndDate,ServiceUsage,Gender,Age,TotalTransactions,Churn
C07485,Basic,71.32778437022296,2025-01-28,6.0,Male,58.0,,0.0
C07486,Standard,,2025-10-06,11.0,Female,38.0,,1.0
C07487,Basic,26.912471184508533,2025-01-12,13.0,Male,73.0,6.0,0.0
C07488,Premium,68.71940292611235,2025-11-03,11.0,Male,47.0,22.0,1.0
C07489,Standard,51.94286502994338,2025-12-30,10.0,Female,61.0,6.0,1.0
C07490,Premium,174.46470092274302,2025-05-30,11.0,Male,27.0,,1.0
C07491,Basic,38.79201692307258,2025-11-14,9.0,Female,49.0,,0.0
C07492,Basic,64.72169123790891,2025-01-26,7.0,Female,23.0,32.0,
C07493,Basic,70.07418840807082,2025-08-02,8.0,Female,43.0,7.0,1.0
C07494,Standard,43.444707223163114,2025-11-10,14.0,Female,41.0,2.0,0.0
C07495,Premium,50.35631452422831,2025-08-28,13.0,Female,58.0,,1.0
C07496,Basic,38.57538403058167,2025-08-10,,Male,69.0,40.0,0.0
C07497,Basic,96.80305802031488,2025-03-09,12.0,Male,63.0,31.0,1.0
C07498,Premium,47.65150574461734,2025-09-19,5.0,Male,,38.0,1.0
C07499,Basic,34.577849021533005,2025-04-21,10.0,Female,62.0,4.0,0.0
C07500,Standard,37.55072328260302,2025-05-10,13.0,Male,43.0,6.0,0.0
C07501,Standard,,2025-06-08,7.0,Male,53.0,,1.0
C07502,Premium,67.58293255265058,2025-10-07,7.0,Female,24.0,32.0,1.0
C07503,Basic,29.30306937516381,2025-10-18,11.0,Female,54.0,34.0,1.0
C07504,Basic,104.69873195756686,2025-10-30,12.0,Male,53.0,,1.0
C07505,Standard,56.57080973153984,2025-01-31,13.0,Male,67.0,35.0,1.0
C07506,Premium,60.25619535877495,2025-03-30,8.0,Female,19.0,37.0,1.0
C07507,Basic,,2025-11-28,10.0,Male,46.0,29.0,0.0
C07508,Basic,50.38666679542565,2025-04-28,16.0,Male,37.0,26.0,1.0
C07509,Standard,,2025-05-10,9.0,Male,59.0,4.0,0.0
,Premium,75.1240985194691,2025-07-26,,Male,73.0,53.0,1.0
C07511,Premium,49.841679435320124,2025-12-26,,Female,57.0,11.0,1.0
C07512,Premium,67.95482137493947,2025-02-28,14.0,Male,72.0,18.0,1.0
C07513,Basic,42.03421779897431,2025-04-06,10.0,Female,69.0,54.0,0.0
C07514,Basic,54.06998450133192,2025-11-15,8.0,Female,72.0,26.0,1.0
C07515,Standard,,2025-09-03,,Female,26.0,8.0,0.0
C07516,Premium,81.33970701131658,2025-05-25,14.0,Male,48.0,15.0,0.0
C07517,Basic,35.82063446765318,2025-11-06,,Male,73.0,13.0,1.0
C07518,Basic,43.90513254551635,2025-05-05,12.0,Male,38.0,24.0,0.0
C07519,Standard,44.0814403640503,2025-01-22,9.0,Female,52.0,,0.0
C07520,Basic,43.39926260781336,2025-12-19,10.0,Male,46.0,4.0,1.0
C07521,Basic,66.75447346288618,2025-10-12,6.0,Female,35.0,10.0,1.0
C07522,Standard,44.05152182830202,2025-07-26,9.0,Male,69.0,4.0,0.0
C07523,Standard,87.32116013798121,2025-09-15,,Female,47.0,,1.0
C07524,Standard,36.04012751824893,2025-10-25,9.0,Female,,4.0,0.0
C07525,Basic,53.50494039151796,2025-02-21,4.0,Female,28.0,30.0,1.0
C07526,Standard,36.66081999407861,2025-02-07,7.0,Female,42.0,9.0,0.0
C07527,Standard,59.169849812064136,2025-06-02,6.0,Male,43.0,32.0,0.0
C07528,Standard,49.68202087506811,2025-11-29,10.0,Female,37.0,15.0,0.0
C07529,Standard,46.99297805902049,2025-08-04,9.0,Female,42.0,7.0,0.0
C07530,Basic,80.43207118873268,2025-08-11,7.0,Male,27.0,31.0,1.0
C07531,Basic,38.48568126826282,2025-05-23,4.0,Female,70.0,23.0,0.0
C07532,Basic,63.220528628117535,2025-04-15,13.0,Male,30.0,37.0,1.0
C07533,Basic,36.76105660311333,2025-01-10,11.0,Male,49.0,27.0,0.0
C07534,Standard,52.30526762949886,2025-08-30,5.0,Male,52.0,39.0,1.0
C07535,Premium,30.993976344570754,2025-04-24,8.0,Male,71.0,36.0,0.0
C07536,Standard,38.360034404723976,2025-08-21,4.0,Male,42.0,7.0,1.0
C07537,Standard,48.3838358160418,2025-03-10,14.0,Male,41.0,13.0,1.0
C07538,Basic,103.3253422087904,2025-12-31,10.0,Male,46.0,13.0,1.0
C07539,Basic,52.057274940939365,2025-02-13,6.0,Female,52.0,19.0,1.0
C07540,Basic,,2025-06-18,15.0,Female,,,1.0
C07541,Basic,54.606467171685736,2025-07-30,13.0,Male,69.0,3.0,1.0
C07542,Basic,,2025-10-03,9.0,Female,66.0,27.0,0.0
C07543,,92.55153407051117,2025-04-17,11.0,Male,38.0,22.0,1.0
C07544,Premium,59.55081932170324,2025-06-16,10.0,Male,29.0,36.0,1.0
C07545,Basic,38.66498336686428,2025-07-24,12.0,Female,62.0,23.0,1.0
C07546,Basic,60.3554704711816,2025-04-29,7.0,Male,65.0,23.0,0.0
C07547,Standard,44.47757392781806,2025-04-19,11.0,Male,68.0,8.0,1.0
C07548,Basic,22.56520971287866,2025-08-27,13.0,Male,24.0,8.0,0.0
C07549,Premium,72.70515349270012,2025-01-08,8.0,Female,24.0,25.0,0.0
C07550,Standard,77.47820164391231,2025-02-12,12.0,Female,38.0,9.0,0.0
C07551,Premium,104.29253816706179,2025-10-24,10.0,Female,,,0.0
C07552,Basic,59.197569322546094,2025-05-12,9.0,Male,34.0,4.0,1.0
C07553,Standard,45.2649786742028,2025-07-25,12.0,Female,64.0,29.0,0.0
C07554,Basic,,2025-10-07,8.0,Male,21.0,8.0,1.0
C07555,Standard,70.24233216327053,2025-08-27,15.0,Female,62.0,,0.0
C07556,Basic,96.28720834595379,2025-10-04,11.0,Male,66.0,13.0,1.0
C07557,Basic,49.11536684497566,2025-02-15,17.0,Female,50.0,7.0,0.0
C07558,Standard,46.79570458788081,2025-07-17,6.0,Female,25.0,25.0,0.0
C07559,Standard,37.5549516437159,2025-05-01,,Female,74.0,12.0,0.0
C07560,Premium,61.992154710935594,2025-10-27,18.0,Female,35.0,,1.0
C07561,Standard,26.915930901595658,2025-08-08,10.0,Male,33.0,11.0,0.0
C07562,Standard,,2025-12-22,4.0,Male,48.0,,0.0
C07563,Basic,63.25391697663337,2025-10-16,16.0,Female,65.0,28.0,1.0
C07564,Standard,63.18399885429725,2025-04-04,9.0,Female,58.0,10.0,0.0
C07565,Standard,52.8423577932046,2025-10-19,14.0,Female,34.0,,1.0
C07566,Premium,92.31570737497124,2025-06-02,11.0,Male,46.0,17.0,1.0
C07567,Premium,70.86809920539753,2025-01-13,10.0,Male,58.0,12.0,1.0
C07568,Basic,39.220208184613625,2025-07-26,10.0,Male,34.0,19.0,0.0
C07569,Premium,39.5020032396548,2025-09-12,,Male,43.0,21.0,1.0
C07570,Basic,35.16859440897041,2025-06-07,12.0,Male,27.0,0.0,0.0
C07571,Basic,62.33582736182852,2025-09-27,9.0,Male,32.0,14.0,1.0
C07572,Standard,33.51413991968806,2025-11-02,9.0,Male,48.0,10.0,0.0
C07573,Basic,77.12132744398954,2025-03-09,16.0,Female,57.0,15.0,1.0
C07574,Standard,84.87777909807446,2025-09-14,14.0,Female,66.0,10.0,1.0
C07575,Basic,35.17784559135655,2025-07-08,11.0,Male,25.0,15.0,1.0
C07576,Basic,46.42339763870595,2025-01-03,,Female,66.0,11.0,0.0
C07577,Standard,50.333527108296614,2025-08-25,11.0,Male,62.0,57.0,1.0
C07578,Standard,71.20879026787686,2025-05-12,9.0,Male,57.0,35.0,1.0
C07579,Premium,95.17909769589073,2025-06-20,7.0,Male,19.0,19.0,1.0
C07580,Standard,25.478272962387713,2025-09-27,12.0,Female,70.0,17.0,0.0
C07581,,,2025-03-30,11.0,Male,32.0,9.0,1.0
C07582,Basic,44.952947301193426,2025-04-13,12.0,Male,72.0,10.0,1.0
C07583,Basic,28.55280167391474,2025-05-05,11.0,Male,41.0,27.0,0.0
C07584,Basic,41.18108288791904,2025-03-08,8.0,Male,45.0,17.0,0.0
C07585,Standard,59.33091979405849,2025-09-20,10.0,Female,23.0,8.0,0.0
C07586,Standard,44.725841504208866,2025-01-08,5.0,Female,57.0,26.0,0.0
C07587,Basic,26.9551544278355,2025-02-13,14.0,Female,20.0,6.0,1.0
C07588,Standard,157.8517157801222,,6.0,Female,33.0,,1.0
C07589,Standard,55.617291522344765,2025-09-05,8.0,Female,72.0,14.0,0.0
C07590,Basic,52.28453646521826,2025-10-31,7.0,Male,72.0,,1.0
C07591,Basic,32.22854208874841,2025-11-14,13.0,Female,19.0,17.0,0.0
C07592,Premium,55.49569611215338,2025-01-25,10.0,Female,27.0,17.0,1.0
C07593,Standard,46.82126554994171,2025-07-15,7.0,Female,20.0,38.0,1.0
C07594,Premium,23.49091240857522,2025-07-11,12.0,Female,73.0,10.0,0.0
C07595,Basic,32.587240935708685,2025-05-02,11.0,Female,28.0,33.0,0.0
C07596,Premium,68.71677950041413,2025-09-17,8.0,Female,64.0,2.0,
C07597,Basic,108.81291870041503,2025-02-16,10.0,Male,42.0,15.0,1.0
C07598,Basic,57.90994708231009,2025-07-28,11.0,Female,19.0,16.0,1.0
,Premium,77.73116856300031,2025-10-28,7.0,Male,26.0,49.0,1.0
C07600,Basic,46.97994845188548,2025-03-30,11.0,Female,36.0,14.0,0.0
C07601,Standard,48.29869497565398,2025-01-03,9.0,Male,66.0,,1.0
C07602,Basic,77.35572716400328,2025-05-25,12.0,Male,47.0,9.0,1.0
C07603,Standard,97.2353103885286,2025-01-22,,Male,18.0,8.0,0.0
C07604,Premium,84.13828395292067,2025-02-08,13.0,Female,40.0,22.0,1.0
C07605,Basic,32.638017022858435,2025-10-22,10.0,Male,57.0,32.0,0.0
C07606,Standard,48.67859712018963,2025-04-17,,Female,18.0,33.0,1.0
C07607,Basic,,2025-04-10,,Male,28.0,5.0,0.0
C07608,Standard,45.06706979360575,2025-09-29,8.0,Male,33.0,16.0,0.0
C07609,Basic,58.391248420678885,2025-08-17,6.0,Female,46.0,32.0,0.0
C07610,Basic,69.425464934038,2025-10-12,11.0,Male,72.0,33.0,1.0
C07611,Basic,74.67511515700579,2025-07-25,8.0,Female,56.0,12.0,1.0
C07612,Basic,98.13764816736169,2025-03-12,9.0,Male,64.0,5.0,1.0
C07613,Premium,43.82684650583119,2025-06-18,9.0,Female,,31.0,0.0
C07614,Basic,28.97431475707781,2025-07-04,,Male,55.0,8.0,0.0
C07615,Basic,57.70344303401778,2025-11-29,14.0,Male,21.0,12.0,1.0
C07616,Basic,106.2237180739393,2025-07-27,9.0,Male,53.0,7.0,1.0
C07617,Basic,41.31529049890705,2025-12-21,7.0,Male,27.0,16.0,1.0
C07618,Standard,65.8093414943253,2025-09-28,3.0,Male,71.0,29.0,1.0
C07619,Premium,66.04400897192063,2025-12-12,12.0,Male,73.0,1.0,1.0
C07620,Basic,53.97925598670301,2025-05-15,19.0,Male,41.0,19.0,0.0
C07621,Premium,50.13868640513781,2025-05-26,13.0,Male,47.0,9.0,0.0
C07622,Standard,,2025-12-11,,Male,68.0,7.0,1.0
C07623,Basic,20.072649688882688,2025-05-29,13.0,Female,27.0,47.0,1.0
C07624,Standard,32.049536540988115,2025-04-26,15.0,Female,,31.0,0.0
C07625,Standard,42.77275548376271,2025-07-06,11.0,Female,71.0,33.0,0.0
C07626,Standard,77.55536593021083,2025-01-20,13.0,Male,69.0,29.0,1.0
C07627,Premium,47.97940136092335,2025-12-04,10.0,Male,58.0,,1.0
C07628,Basic,40.62618127887034,2025-09-01,8.0,Male,24.0,7.0,1.0
C07629,Premium,35.00982823016517,2025-03-08,8.0,Female,73.0,2.0,0.0
C07630,Standard,65.0232785182447,2025-03-03,16.0,Female,50.0,17.0,1.0
C07631,Basic,86.08764214173432,2025-10-01,9.0,Female,37.0,23.0,0.0
C07632,Standard,76.50815176500312,2025-12-13,9.0,Male,23.0,21.0,1.0
C07633,Basic,63.71900599421188,,10.0,Male,39.0,23.0,1.0
C07634,Premium,27.709571828390356,2025-02-25,10.0,Male,,9.0,0.0
C07635,Standard,43.438811179233255,2025-03-26,7.0,Female,33.0,39.0,1.0
C07636,Basic,108.9560616665202,2025-09-21,9.0,Female,51.0,3.0,1.0
C07637,Basic,78.3200159750872,2025-04-17,13.0,Female,40.0,21.0,1.0
C07638,Standard,27.032009967302166,2025-01-12,12.0,Female,20.0,23.0,0.0
C07639,Basic,48.90045964590644,2025-06-25,12.0,Male,39.0,33.0,1.0
C07640,Basic,57.81581640627044,2025-12-25,12.0,Male,45.0,13.0,0.0
C07641,Basic,36.861204161263295,2025-11-15,8.0,Male,36.0,10.0,0.0
C07642,Basic,19.852727373520693,2025-01-27,11.0,Female,55.0,16.0,1.0
C07643,Basic,52.016065533604035,2025-10-18,4.0,Male,59.0,19.0,1.0
C07644,Basic,36.48567443738321,2025-05-10,16.0,Female,57.0,23.0,0.0
C07645,Basic,,2025-08-15,15.0,Female,38.0,19.0,0.0
C07646,Standard,43.38660970925946,2025-05-16,7.0,Female,50.0,17.0,1.0
C07647,Standard,,2025-01-20,8.0,Male,20.0,25.0,1.0
C07648,Basic,49.81867370741419,2025-09-21,12.0,Male,,8.0,0.0
C07649,Basic,35.10793052588232,2025-11-20,16.0,Male,25.0,39.0,0.0
C07650,Standard,45.784206416151115,2025-06-08,10.0,Male,56.0,21.0,0.0
C07651,Basic,24.75564780854633,2025-06-09,10.0,Male,28.0,51.0,
C07652,Basic,56.62432320914424,2025-12-08,14.0,Male,59.0,7.0,1.0
C07653,Basic,15.950861496495104,2025-01-26,,Male,45.0,12.0,0.0
C07654,Premium,44.53284350588954,2025-03-22,8.0,Female,45.0,11.0,1.0
C07655,Standard,72.218588188603,2025-01-18,12.0,Male,46.0,13.0,0.0
C07656,Standard,32.72982463329758,2025-03-10,9.0,Male,37.0,5.0,0.0
C07657,Standard,219.73055558988406,2025-05-10,,Male,60.0,18.0,1.0
C07658,Standard,79.38552844762171,2025-05-15,11.0,Male,48.0,6.0,1.0
C07659,Basic,13.314624591041595,2025-10-30,12.0,Female,69.0,5.0,0.0
C07660,Standard,47.062562990268134,2025-08-06,8.0,Male,34.0,19.0,1.0
C07661,Basic,15.826941313999395,2025-11-06,12.0,Female,31.0,11.0,0.0
C07662,Standard,47.69085341492252,2025-01-15,19.0,Female,53.0,36.0,0.0
C07663,Standard,49.856781288894915,2025-07-05,14.0,Male,50.0,28.0,1.0
C07664,Standard,18.52285566792421,2025-07-14,,Male,38.0,9.0,0.0
C07665,Basic,107.98133091244735,2025-07-10,,Male,54.0,17.0,1.0
C07666,Basic,56.060380241994054,2025-08-22,7.0,Male,51.0,66.0,0.0
C07667,Standard,35.60242069494588,2025-03-07,12.0,Male,59.0,27.0,1.0
C07668,Standard,89.8529797627479,2025-03-22,9.0,Female,35.0,18.0,0.0
C07669,Premium,24.38035578281511,2025-02-05,13.0,Male,26.0,,0.0
C07670,Basic,30.58025661375532,2025-08-23,11.0,Male,35.0,16.0,1.0
C07671,Standard,19.93029221053033,2025-01-17,12.0,Female,22.0,15.0,0.0
C07672,Standard,102.76461524043233,2025-01-02,12.0,Female,29.0,27.0,0.0
C07673,Premium,57.108990380661844,2025-02-02,11.0,Female,74.0,11.0,1.0
C07674,,,2025-12-15,11.0,Female,65.0,6.0,1.0
C07675,Standard,56.397424862512096,2025-05-14,10.0,Male,73.0,23.0,
C07676,Standard,62.89899022280131,2025-12-22,8.0,Male,19.0,30.0,1.0
C07677,Standard,51.58619464166131,2025-12-10,12.0,Male,19.0,13.0,0.0
C07678,Premium,55.72291944784463,2025-09-24,8.0,Male,38.0,18.0,1.0
C07679,Basic,52.199054407064594,2025-01-05,11.0,Female,33.0,26.0,1.0
C07680,Basic,39.196453987432434,2025-10-13,,Male,53.0,31.0,1.0
C07681,Premium,49.07614636513543,2025-12-13,8.0,Female,52.0,9.0,0.0
C07682,Standard,55.78253539993695,2025-04-01,10.0,Female,37.0,34.0,1.0
C07683,Standard,52.260595409752156,2025-06-01,13.0,Male,51.0,12.0,0.0
C07684,Basic,27.685648170244008,2025-04-28,6.0,Male,51.0,,1.0
C07685,Basic,29.195901446014336,2025-03-02,13.0,Male,37.0,18.0,0.0
C07686,Standard,77.1043407307868,2025-12-24,6.0,Male,29.0,,1.0
C07687,Standard,44.22213197035583,2025-01-26,9.0,Male,62.0,17.0,0.0
C07688,,63.17528371755717,2025-04-19,9.0,Female,68.0,9.0,1.0
C07689,Basic,32.30348249305432,2025-10-22,15.0,Female,40.0,15.0,1.0
C07690,Premium,27.73692768449837,2025-07-29,12.0,Male,74.0,44.0,0.0
C07691,Basic,35.67978780109731,2025-09-16,11.0,Male,50.0,13.0,0.0
C07692,Premium,45.74108810007311,2025-10-21,7.0,Male,24.0,7.0,1.0
C07693,Basic,38.31980581817315,2025-02-11,,Female,68.0,37.0,1.0
C07694,Standard,83.897550256216,2025-10-31,13.0,Female,62.0,43.0,1.0
C07695,Premium,53.72252244894796,2025-01-13,6.0,Male,,8.0,1.0
C07696,Standard,104.75229342691088,2025-03-30,,Male,65.0,29.0,1.0
C07697,Basic,58.77909515152065,2025-03-29,7.0,Male,67.0,,1.0
C07698,Standard,19.048772775428457,2025-11-08,12.0,Female,32.0,17.0,0.0
C07699,Basic,76.2822020278519,2025-07-06,7.0,Male,,1.0,1.0
C07700,Basic,27.335940998784086,2025-03-04,12.0,Female,,41.0,1.0
C07701,Premium,54.829944232255784,2025-12-02,11.0,Male,73.0,,0.0
C07702,Standard,36.67698264297211,2025-02-12,12.0,Male,31.0,15.0,0.0
C07703,Standard,117.81403647016026,2025-08-21,7.0,Male,60.0,8.0,1.0
C07704,Basic,88.93112345877707,2025-08-22,11.0,Male,67.0,61.0,0.0
C07705,Basic,37.16229785227796,2025-03-16,14.0,Male,57.0,6.0,0.0
C07706,Basic,47.51663870260005,2025-09-10,8.0,Female,26.0,,0.0
C07707,Standard,55.13927368373056,2025-11-09,13.0,Female,61.0,17.0,1.0
C07708,Standard,70.62531389959692,2025-05-29,16.0,Female,49.0,27.0,1.0
C07709,Standard,50.58645083402991,2025-07-01,9.0,Female,38.0,23.0,0.0
C07710,Premium,33.18390753718301,2025-07-26,15.0,Male,42.0,9.0,1.0
C07711,Basic,37.52470626402783,2025-06-30,13.0,Female,73.0,12.0,0.0
C07712,Basic,49.910444370468134,2025-06-22,,Male,35.0,14.0,1.0
C07713,Basic,,2025-08-29,13.0,Male,28.0,38.0,1.0
C07714,Basic,59.33255536086994,2025-06-13,10.0,Male,54.0,24.0,1.0
C07715,Basic,36.69560652878232,2025-03-04,11.0,Male,,14.0,0.0
C07716,Premium,,2025-08-23,12.0,Male,74.0,4.0,0.0
C07717,Basic,42.82958361945445,2025-05-05,,Male,48.0,11.0,1.0
C07718,Premium,,2025-09-14,7.0,Male,58.0,37.0,1.0
C07719,Basic,137.39049128330078,2025-04-02,10.0,Female,57.0,7.0,1.0
C07720,Premium,43.31471679483483,2025-08-13,17.0,Female,35.0,7.0,0.0
C07721,Standard,,2025-07-14,10.0,Female,39.0,8.0,1.0
C07722,Premium,37.10922802875921,2025-07-26,14.0,Female,34.0,45.0,0.0
C07723,Basic,47.804391064467985,2025-10-15,10.0,Male,62.0,11.0,1.0
C07724,Standard,,2025-08-03,15.0,Female,40.0,21.0,0.0
C07725,Premium,,2025-07-05,7.0,Male,55.0,33.0,0.0
C07726,Basic,133.91810828582192,2025-05-06,7.0,Female,73.0,53.0,1.0
C07727,Basic,44.22922525979947,2025-10-09,9.0,Male,45.0,38.0,1.0
C07728,Basic,63.229035678502974,2025-09-12,7.0,Female,24.0,9.0,1.0
C07729,Premium,23.103595567750816,2025-03-02,15.0,Female,51.0,52.0,0.0
C07730,Standard,59.431336084467205,2025-07-20,10.0,Male,19.0,6.0,1.0
C07731,Standard,78.95237656240981,2025-03-10,4.0,Female,,6.0,0.0
C07732,Basic,40.48712686483336,2025-10-12,7.0,Male,19.0,10.0,1.0
C07733,Basic,18.31891530062602,2025-03-04,14.0,Male,39.0,,0.0
C07734,Premium,49.23290978216669,2025-05-14,,Male,73.0,17.0,1.0
C07735,Basic,50.34486085742533,2025-08-27,6.0,Female,18.0,27.0,0.0
C07736,Standard,66.79665642192408,2025-09-09,12.0,Male,,27.0,1.0
C07737,Premium,111.7634092511031,2025-12-27,16.0,Female,54.0,,1.0
C07738,Basic,42.94849234220773,2025-07-06,6.0,Female,74.0,5.0,1.0
C07739,Standard,35.49911462267549,2025-01-21,17.0,Female,28.0,45.0,0.0
C07740,Basic,31.351304745200157,2025-12-09,7.0,Female,44.0,34.0,0.0
C07741,Standard,54.1227411899539,2025-10-18,10.0,Female,31.0,21.0,0.0
C07742,Basic,60.5678793580244,2025-11-04,9.0,Female,25.0,58.0,1.0
C07743,Standard,40.19573307920354,2025-02-15,12.0,Female,34.0,17.0,1.0
C07744,Basic,68.27175266961784,2025-07-13,,Female,30.0,24.0,1.0
C07745,Basic,60.230365543013505,2025-02-26,6.0,Male,57.0,8.0,1.0
C07746,Standard,50.87215298866372,2025-02-11,7.0,Female,,54.0,0.0
C07747,Basic,34.85013870062611,2025-11-29,10.0,Male,24.0,26.0,0.0
C07748,Standard,41.234582248225585,2025-08-23,,Female,32.0,31.0,0.0
C07749,Basic,18.91813311818892,2025-12-20,6.0,Female,58.0,19.0,0.0
C07750,Standard,54.94528275915205,2025-01-16,16.0,Female,63.0,8.0,1.0
C07751,Basic,50.52961100252283,2025-05-13,9.0,Female,32.0,7.0,0.0
C07752,Standard,53.915316456633555,2025-01-01,10.0,Female,60.0,10.0,1.0
C07753,Basic,61.17573424665254,2025-08-20,12.0,Male,53.0,16.0,0.0
C07754,Basic,58.34371261678156,2025-05-30,13.0,Male,31.0,28.0,1.0
C07755,Basic,47.84036471093888,2025-10-31,4.0,Female,47.0,28.0,0.0
C07756,Standard,50.98289695684145,2025-05-02,7.0,Female,71.0,14.0,1.0
C07757,Basic,28.51118421096695,2025-10-09,10.0,Male,64.0,12.0,0.0
C07758,Premium,39.58834461970862,2025-10-17,6.0,Male,53.0,10.0,1.0
C07759,Premium,275.43287066329805,2025-11-10,8.0,Female,,7.0,1.0
C07760,Basic,37.25110374270383,2025-08-01,10.0,Female,21.0,,1.0
C07761,Standard,70.53318609241204,2025-10-08,13.0,Male,26.0,8.0,0.0
C07762,Basic,,2025-05-20,6.0,Male,50.0,4.0,1.0
C07763,Basic,54.518776753888126,2025-06-08,13.0,Male,72.0,,1.0
C07764,Standard,52.38651800043952,2025-01-27,8.0,Female,25.0,21.0,0.0
C07765,Standard,67.39252069691857,2025-12-08,9.0,Female,32.0,29.0,1.0
C07766,Standard,71.68915457733821,2025-06-11,11.0,Female,55.0,40.0,0.0
C07767,Basic,65.99876632559724,2025-04-28,8.0,Male,46.0,24.0,0.0
C07768,Basic,21.533729609625347,2025-12-03,12.0,Female,18.0,8.0,0.0
C07769,Basic,80.61480073751562,2025-03-16,8.0,Female,55.0,,1.0
C07770,Standard,92.10657173934915,2025-04-03,7.0,Female,69.0,36.0,1.0
C07771,Standard,41.23029458860872,2025-02-03,11.0,Female,,21.0,0.0
C07772,Standard,54.96418385641319,2025-04-25,8.0,Female,31.0,16.0,1.0
C07773,Basic,35.01198156638437,2025-04-23,18.0,,25.0,15.0,0.0
C07774,Basic,22.935171432567554,2025-03-01,9.0,Male,,13.0,0.0
C07775,Basic,37.20848769922002,2025-10-09,9.0,Female,,36.0,0.0
C07776,Basic,40.28452457589494,2025-08-25,16.0,Female,33.0,17.0,0.0
C07777,Basic,43.383653074665396,2025-05-06,11.0,Female,18.0,32.0,1.0
C07778,Premium,34.071367520684895,2025-02-14,14.0,Male,59.0,8.0,0.0
C07779,Premium,37.28730569013784,2025-10-15,10.0,Female,29.0,32.0,1.0
C07780,Standard,49.780357413585726,2025-08-17,3.0,Male,58.0,20.0,0.0
C07781,Basic,36.74242978461267,2025-07-16,6.0,Male,27.0,26.0,0.0
C07782,Basic,62.14266179179735,2025-07-31,10.0,Female,59.0,17.0,0.0
C07783,Premium,65.67295953673748,2025-03-12,11.0,Female,52.0,15.0,1.0
C07784,Basic,129.56440635751449,2025-08-23,6.0,Female,51.0,32.0,1.0
C07785,Premium,78.43693909163314,2025-10-06,,Female,26.0,26.0,1.0
C07786,Basic,55.106310005576105,2025-06-16,10.0,Female,66.0,24.0,1.0
C07787,Basic,39.01387245128315,2025-07-14,10.0,Female,39.0,64.0,0.0
C07788,Premium,56.23402192674614,2025-06-22,12.0,Male,54.0,,1.0
C07789,Basic,56.97778126051309,2025-07-14,11.0,Male,29.0,17.0,0.0
C07790,Standard,40.719120359105986,2025-03-04,9.0,Female,53.0,28.0,1.0
C07791,Standard,68.40976407869745,2025-03-11,9.0,Male,59.0,47.0,1.0
C07792,Basic,28.582190085102827,2025-08-11,11.0,Male,49.0,9.0,0.0
C07793,Basic,45.34332926313058,2025-11-06,18.0,Female,34.0,41.0,0.0
C07794,Standard,62.4500095288417,2025-10-10,,Female,19.0,2.0,1.0
C07795,Standard,44.56680709429395,2025-12-15,,Female,48.0,17.0,0.0
C07796,Basic,46.03128362093963,2025-03-20,10.0,Male,37.0,19.0,1.0
C07797,Premium,47.31884643957928,2025-02-05,8.0,Male,71.0,17.0,0.0
C07798,Basic,,2025-07-14,10.0,Male,55.0,,0.0
C07799,Basic,79.96454732861187,2025-08-05,7.0,Female,22.0,27.0,0.0
C07800,Basic,33.27505232091392,2025-10-15,10.0,Female,25.0,30.0,0.0
C07801,Basic,56.785825094797836,2025-05-29,,Female,33.0,28.0,1.0
C07802,Basic,58.9967386194312,2025-09-30,10.0,Female,49.0,11.0,1.0
C07803,Premium,34.21192422823664,2025-07-20,6.0,Female,,24.0,0.0
C07804,Basic,51.48367191376266,2025-06-03,10.0,Male,26.0,40.0,0.0
C07805,Basic,34.7496721116483,2025-01-22,11.0,Male,53.0,26.0,1.0
C07806,Basic,87.22055236914058,2025-10-24,9.0,Male,50.0,15.0,1.0
C07807,Standard,31.706123438566582,2025-11-11,11.0,Male,23.0,9.0,1.0
C07808,Premium,38.492528892998045,2025-08-03,7.0,Male,49.0,4.0,1.0
C07809,Basic,30.640816787908946,,18.0,Male,35.0,10.0,0.0
C07810,Basic,29.047822243314823,2025-05-02,12.0,Female,21.0,16.0,1.0
C07811,Basic,94.49142803688805,2025-09-23,12.0,Female,61.0,,1.0
C07812,Basic,62.124030272125935,2025-12-09,15.0,Male,63.0,17.0,1.0
C07813,Basic,52.88609107790059,2025-09-18,5.0,Male,45.0,32.0,0.0
C07814,Basic,38.45128902470209,2025-02-24,10.0,Male,52.0,15.0,0.0
C07815,Basic,71.88500790535903,2025-10-09,9.0,Female,68.0,19.0,1.0
C07816,Standard,35.95736854628167,2025-09-17,12.0,Male,51.0,28.0,0.0
C07817,Basic,68.68142080684721,2025-12-29,11.0,Male,73.0,32.0,1.0
C07818,Premium,35.26949742505354,2025-10-10,7.0,Female,51.0,15.0,0.0
C07819,Premium,38.63736929804501,2025-08-18,6.0,Female,66.0,12.0,1.0
C07820,Standard,67.71691221517295,2025-05-06,11.0,Male,54.0,85.0,1.0
C07821,Basic,70.63698986731715,2025-09-16,5.0,Male,50.0,9.0,1.0
C07822,Basic,63.4982393655096,2025-02-19,14.0,Female,33.0,29.0,0.0
C07823,Basic,32.85662369399239,2025-08-12,10.0,Female,55.0,17.0,1.0
C07824,Standard,41.81822541174567,2025-10-09,,Male,54.0,2.0,0.0
C07825,Basic,53.23853636630422,2025-05-26,9.0,Male,61.0,1.0,1.0
C07826,Premium,35.59875340972421,2025-02-14,14.0,Male,34.0,19.0,0.0
C07827,Premium,86.52281267205336,2025-09-19,9.0,Male,40.0,19.0,1.0
